config,run,doc_key,doc_type,question,ground_truth,answer,kw_v2,category,difficulty,n_retrieved,retrieval_time,generation_time,total_time,timeout
V4_hybrid,2,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","- 병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역  
  - ""응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정""  
  - ""중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)""  
  - ""응급실 뺑뺑이 사건 등 병원 전 단계에서 치료 가능한 응급실 섭외 지연 문제 발생""  
  - ""지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연""  
  - ""'12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중이나, 일선에서는 비 작동""  
    - ""비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감""  
    - ""잦은 인사이동으로 인한 소방의 전문성 결여""",0.8888888888888888,technical,medium,15,2.0929508209228516,18.22372055053711,20.31667137145996,False
V4_hybrid,2,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,budget,hard,15,1.6617395877838135,4.094139099121094,5.755878686904907,False
V4_hybrid,2,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,schedule,medium,15,1.9872112274169922,7.344955682754517,9.332166910171509,False
V4_hybrid,2,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),라. 제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정,0.5,compliance,hard,15,1.7484135627746582,5.659470558166504,7.407884120941162,False
V4_hybrid,2,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),예약발매시스템 개량 ISMP 용역의 사업비는 470백만원 (VAT포함)입니다.,1.0,budget,easy,15,2.0713138580322266,4.739717721939087,6.8110315799713135,False
V4_hybrid,2,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,사업기간 : 체결일로부터 5개월 이내,1.0,schedule,easy,15,2.002713918685913,8.522703647613525,10.525417566299438,False
V4_hybrid,2,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","1. (배경) 1 ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하 2 IT운영센터 신축, SR 시스템 분리 3 MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재 4 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,technical,medium,15,2.1236250400543213,7.078012704849243,9.201637744903564,False
V4_hybrid,2,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),"""7. 제안안내사항""의 ""나. 제안서 평가 방법""에서 다루고 있습니다.",0.6,evaluation,medium,15,1.9433221817016602,7.5003156661987305,9.44363784790039,False
V4_hybrid,2,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"제안요청서의 ""9. 기타 사항"" 72의 ""가. 하자담보 책임기간""에 규정되어 있다.",0.5,maintenance,hard,15,1.99051833152771,7.755950689315796,9.746469020843506,False
V4_hybrid,2,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","해당 문맥에 따르면 보안 준수사항에서 다루는 세부 항목은 다음과 같습니다.

1. 기관 소유 정보시스템의 내.외부IP주소 현황  
2. 세부 정보시스템 구성현황 및 정보통신망 구성도  
3. 사용자계정ᆞ비밀번호 등 정보시스템 접근권한 정보  
4. 정보통신망 취약점 분석·평가 결과물  
5. 용역사업 결과물 및 프로그램 소스코드  
6. 국가용 보안시스템 및 정보보호시스템 도입 현황  
7. 침입차단시스템ᆞ방지시스템(IPS)등 정보보호제품 및 라우터ᆞ스위치등 네트워크 장비 설정 정보  
8. 「공공기관의 정보공개에 관한 법률」제9조제1항에 따라 비공개 대상 정보로 분류된 기관의 내부문서  
9. 「개인정보보호법」제2조제1호의 개인정보  
10. 「보안업무규정」제4조의 비밀 및 동 시행규칙 제7조제3항의 대외비  
11. 그 밖에 각급기관의 장이 공개가 불가하다고 판단한 자료",0.05263157894736842,security,hard,15,1.8215796947479248,14.37184762954712,16.193427324295044,False
V4_hybrid,2,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","□ 소요예산 : 금 46,445,000원(부가가치세 포함)",1.0,budget,easy,15,2.701700448989868,10.866150617599487,13.567851066589355,False
V4_hybrid,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,계약 후 150일,1.0,schedule,easy,15,2.7653820514678955,3.5064101219177246,6.27179217338562,False
V4_hybrid,2,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","□ 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요
□ 현장교육 확대에 따라 자동화 강사파견 시스템 개발
□ 교육등록 체계·통계 등 현행 기능의 고도화 필요
□ 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,technical,medium,15,2.4313395023345947,7.5949671268463135,10.026306629180908,False
V4_hybrid,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관 : 스포츠윤리센터  
담당부서 : 스포츠윤리센터 교육정책팀",0.2,general,easy,15,2.735452175140381,6.842132091522217,9.577584266662598,False
V4_hybrid,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,procurement,medium,15,2.393533229827881,4.931689739227295,7.325222969055176,False
V4_hybrid,2,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,VII.제안서 평가방법,0.2857142857142857,evaluation,hard,15,2.5599584579467773,9.10036325454712,11.660321712493896,False
